ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 10:59,-0.3,1,1,14.125,0.003846154,0.075377836,13.90215054,3.07E-05,0.188805452,99,-3.79E-16,0,98.60215054,0.002719049,0.492106938,1.733333333,-0.015664336,0.360134655,1.520430108,-0.000684996,0.545048689,19.25,0.052447552,2.864357773,4.849462366,0.044672481,7.49049577,84.17275748,-0.668051308,3.160704885,85.52497225,-0.441657582,4.697361922,86.23751891,-0.092201742,4.057981123,32.44166667,0.004857143,0.062742861,32.229375,0.041014706,0.212711659,31.38229508,0.053364357,1.087391977,33.46666667,-0.024571429,0.049665548,33.52,-0.0095,0.055015149,33.68327869,-0.002694342,0.400619193,20.40333333,0.057142857,0.111833209,20.210625,0.038367647,0.185740635,19.32360656,0.050927552,1.084190993,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 11:59,-0.5,0,1,14.15,-0.002374429,0.053452248,14.15,-0.002374429,0.053452248,99,4.59E-16,0,99,4.59E-16,0,1.2875,-0.009452055,0.445413131,1.2875,-0.009452055,0.445413131,12.5,-0.010958904,3.11677489,12.5,-0.010958904,3.11677489,76.63787375,0.394024334,2.419041297,76.16537181,-0.128642479,3.705005563,80.04472222,-0.150402118,4.661650003,32.36,0.136571429,0.258689002,32.24125,0.001411765,0.296375325,32.53033333,-0.013540984,0.327491579,33.26,0.022285714,0.050199602,33.3525,-0.015823529,0.119749739,33.4795,-0.003784107,0.126737751,21.75833333,-0.072285714,0.136735755,22.41875,-0.094264706,0.932143587,21.3705,0.028347041,0.821506316,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 16:59,-0.5,1,1,12.98333333,-0.012587413,0.23677121,13.70338983,-0.005216756,0.506838103,99,-3.79E-16,0,99,7.34E-17,0,0.683333333,-0.011188811,0.480214598,1.13220339,-0.002147871,0.555052243,1.083333333,-0.086013986,2.065224326,9.813559322,-0.044783761,6.072761618,69.54817276,-1.202112165,3.307844966,68.236404,0.007675138,3.89025077,68.93196334,-0.031066159,4.483622389,33.37,-0.061142857,0.126015872,33.33375,0.007941176,0.154956983,33.93590164,-0.034371761,0.657886457,33.52,0.013714286,0.048989795,33.610625,-0.020044118,0.111323478,33.99409836,-0.009718667,0.272221583,20.84,-1.24E-15,0,20.83625,0.000794118,0.015,20.88327869,-0.003814913,0.099711606,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 19:01,-0.5,1,-1,12.00833333,-0.016153846,0.311764285,12.325,-0.009588378,0.390373288,99,-3.79E-16,0,99,-7.85E-16,0,0.641666667,0.016153846,0.49810246,0.370833333,0.008567554,0.459185637,0,0,0,0,0,0,68.02657807,0.534430486,4.114116906,66.80022198,0.329127282,4.672620007,65.71924465,0.022959706,3.735161619,31.85833333,-0.244285714,0.466236707,32.790625,-0.136779412,0.911156545,32.73983607,-0.002775251,0.523830417,32.79,-2.49E-15,0,32.689375,0.030926471,0.204172109,32.6195082,-0.003839238,0.23322683,20.64,-0.008571429,0.024494897,20.64625,-0.001323529,0.015,20.73196721,-0.002916975,0.058504122,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 20:59,-0.4,1,1,9.945454545,-0.001164295,0.068755165,10.44285714,-0.016593017,0.624156574,98.27272727,-0.029754204,0.646669791,98.57142857,-0.013538301,0.597614305,1.009090909,-0.027839586,0.734104278,0.961904762,-0.001118291,0.584359641,0,0,0,0,0,0,95.49833887,-9.42640646,16.11864853,88.75915649,1.355062003,13.03570895,90.2599278,-0.202205307,10.79218734,33.325,0.021428571,0.102907726,33.195625,0.027897059,0.17029264,33.00393443,0.019682179,0.94217882,34.35333333,-0.089714286,0.173397424,34.49625,-0.024882353,0.15361749,34.28819672,0.016451613,0.371535141,20.55,-0.013714286,0.030983867,20.59375,-0.006441176,0.046314145,20.53377049,0.002474881,0.055020116,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/10/2016 23:47,-0.4,0,1,10.45,0.008951049,0.178376517,10.2030303,0.003369403,0.2297891,86.58333333,0.025874126,0.792961461,90.06060606,-0.061833775,3.297152123,0.2,-0.003916084,0.208893187,0.248484848,-8.92E-05,0.258748445,0,0,0,0,0,0,NA,NA,NA,69.53714286,-0.907657859,1.076148335,73.63617391,-0.105463108,3.586850546,30.61166667,-0.141428571,0.305706831,30.025,0.100176471,0.577153937,31.62344262,-0.057930196,1.253299492,34.76666667,0.033142857,0.0665332,34.109375,0.152132353,0.77185032,33.84934426,-0.005610788,0.658320765,19.495,-0.018,0.038340579,19.550625,-0.012044118,0.060384187,19.78180328,-0.009727657,0.174370374,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 11:00,-0.4,0,1,8.775,0.008881119,0.16583124,8.165753425,0.000534006,0.443852822,82.16666667,-0.030769231,0.83484711,84.20547945,-0.003859858,1.563106808,0.233333333,-0.005874126,0.20597146,0.153424658,0.000171422,0.195847299,133.5,0.68951049,13.75433816,42.60273973,0.32267208,51.61226699,82.49169435,0.118228422,2.407785453,83.97225305,-0.356612879,3.467677149,84.81088587,-0.072596575,4.479155838,33.065,0.048857143,0.100548496,33.254375,-0.056720588,0.361440982,32.94590164,0.024498149,0.601377244,34.66,-0.017142857,0.037947332,34.793125,-0.025279412,0.130062485,34.95868852,-0.005017451,0.157421678,19.12,0.015428571,0.032863353,19.065625,0.01275,0.064701236,18.75065574,0.014291909,0.254721213,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 11:53,0.5,0,1,9.333333333,0.009666667,0.141421356,9.333333333,0.009666667,0.141421356,80.66666667,-0.023333333,0.707106781,80.66666667,-0.023333333,0.707106781,0.355555556,0.004,0.133333333,0.355555556,0.004,0.133333333,196.1111111,0.686666667,12.39399496,196.1111111,0.686666667,12.39399496,73.79401993,0.190622869,3.13434163,74.86126526,-0.058742319,4.480284981,78.24874214,-0.106623409,5.373096127,33.35833333,-0.157428571,0.404050327,32.620625,0.132867647,0.758748696,33.23641509,-0.017502016,0.661493341,33.79,-0.024,0.065726707,33.980625,-0.029779412,0.164335784,34.09471698,-0.010337042,0.217349451,19.75666667,0.016,0.036147845,19.66,0.017117647,0.085322916,19.44754717,0.011427995,0.178432336,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 12:00,0.3,1,1,9.6,5.02E-16,0,9.6,5.02E-16,0,79,4.02E-15,0,79,4.02E-15,0,0.65,0.1,0.353553391,0.65,0.1,0.353553391,205.5,-1,3.535533906,205.5,-1,3.535533906,69.26245847,-1.231972894,4.829170315,69.94285714,-0.793094875,4.444467364,69.94285714,-0.793094875,4.444467364,33.39833333,-0.020285714,0.162655054,33.40285714,-0.016071429,0.148964681,33.40285714,-0.016071429,0.148964681,33.91333333,0.132,0.258508543,33.88714286,0.102142857,0.245948117,33.88714286,0.102142857,0.245948117,19.78,-1.24E-15,0,19.78,1.01E-15,0,19.78,1.01E-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 12:58,-0.3,0,1,9.909090909,0.015090909,0.262505411,9.909090909,0.015090909,0.262505411,80,-0.003636364,0.632455532,80,-0.003636364,0.632455532,0.872727273,0.011090909,0.549710668,0.872727273,0.011090909,0.549710668,205.1818182,0.581818182,21.65095001,205.1818182,0.581818182,21.65095001,NA,NA,NA,83.76518219,-0.530163548,7.020220163,79.26553856,0.293359884,7.862368353,32.755,0.251714286,0.476098729,30.39333333,0.310301508,3.186336155,32.15877193,-0.057545722,2.021232889,32.99833333,0.148857143,0.290132154,32.0225,0.067411765,2.007308314,33.27344828,-0.031645391,1.301534252,24.89,1.467484393,3.23851818,21.48714286,0.464147352,2.721954695,20.33964286,0.04084811,1.483775239,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 13:59,-0.3,0,1,9.94,-0.002326775,0.10749677,9.94,-0.002326775,0.10749677,80.7,0.009751925,1.059349905,80.7,0.009751925,1.059349905,0.97,-0.017502139,0.525039681,0.97,-0.017502139,0.525039681,162.8,-0.724037639,22.56250577,162.8,-0.724037639,22.56250577,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.69,0.005142857,0.045166359,33.66875,0.006264706,0.054635154,33.5957377,-0.000485457,0.120214517,35.38666667,-0.013714286,0.128166558,35.314375,0.008926471,0.151480197,34.9147541,0.021473295,0.422246399,23.24,0.057,0.095655632,23.29466667,-0.006785714,0.101690473,25.0425,-0.120295916,2.695107699,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 18:59,-0.6,1,1,8.833333333,0.002237762,0.049236596,9.312962963,-0.004209246,0.387077242,82.66666667,-0.039160839,0.887625365,81.2962963,0.015281571,1.765814042,0.575,-0.005804196,0.40028399,0.518518519,0.000509226,0.337624372,0,0,0,26.35185185,-0.355488344,35.64349548,90.05315615,1.564137203,3.377942915,91.2763596,-0.117186373,3.168628596,91.21080508,-0.077861427,3.123992909,34.29666667,-0.016571429,0.049665548,34.429375,-0.023485294,0.121076766,34.53819672,0.000772078,0.34952114,34.745,-0.000857143,0.109681357,34.6225,0.044029412,0.333876225,33.60081967,0.051416182,1.01489621,23.542,-0.018,0.050199602,23.91333333,-0.110321429,0.584278146,23.03883333,0.072244235,1.702245866,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 19:59,-0.5,0,1,8.936363636,0.00275188,0.067419986,8.936363636,0.00275188,0.067419986,81.36363636,0.009323308,0.809039835,81.36363636,0.009323308,0.809039835,0.454545455,0.003879699,0.250454133,0.454545455,0.003879699,0.250454133,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,99.54532374,1.21498399,16.05844806,33.81833333,-0.119714286,0.244982993,34.0225,-0.040323529,0.226524465,34.064,0.000910809,0.21739755,34.66,-0.010285714,0.037947332,34.665,-0.007558824,0.101914997,34.21883333,0.015465129,0.702064973,23.73,-0.113,0.179861057,23.95066667,-0.03225,0.252345191,23.21616667,0.053200056,1.63395962,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 20:15,-0.1,0,1,8.95,-0.008,0.057735027,8.95,-0.008,0.057735027,82,0.08,0.816496581,82,0.08,0.816496581,0.325,-0.01,0.427200187,0.325,-0.01,0.427200187,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.58666667,-0.069142857,0.139952373,33.595,0.001764706,0.106207344,33.595,0.001764706,0.106207344,34.32,-0.018857143,0.050199602,34.409375,-0.022955882,0.129123649,34.409375,-0.022955882,0.129123649,24.382,0.52,0.845884153,23.91,0.069035714,0.579593454,23.894375,0.062367647,0.56341777,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 20:59,-0.2,0,1,8.7875,0.000238095,0.035355339,8.7875,0.000238095,0.035355339,82.25,-0.057142857,0.88640526,82.25,-0.057142857,0.88640526,0.6125,0.022619048,0.415546112,0.6125,0.022619048,0.415546112,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.76666667,0.053714286,0.145143607,32.729375,0.000838235,0.115265997,33.08431818,-0.020612403,0.310336634,34.29,-0.081714286,0.171230838,34.241875,-4.41E-05,0.130139348,34.25295455,-0.000603946,0.106565397,23.13,-0.287,0.462006493,23.41866667,-0.039428571,0.335407357,23.80363636,-0.036214235,0.552415798,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/11/2016 21:59,-0.3,0,1,8.7,-0.002097902,0.073854895,8.7,-0.002097902,0.073854895,82.75,-0.069230769,1.602554779,82.75,-0.069230769,1.602554779,0.425,0.001748252,0.420227211,0.425,0.001748252,0.420227211,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.81666667,0.02,0.114833212,33.016875,-0.043926471,0.259684905,33.29116667,-0.008294804,0.290674795,33.50833333,0.152857143,0.37058962,33.406875,0.008602941,0.329175105,34.0455,-0.022756599,0.835063024,21.792,0.107,0.285078936,21.40133333,0.063285714,0.332305081,21.91066667,-0.027031953,0.62213102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/12/2016 10:57,-0.5,1,1,10.29090909,0.021578266,0.40854509,8.439130435,0.003428032,0.783336976,80.27272727,0.025743855,0.646669791,80.04347826,0.014501591,3.161975469,0.709090909,-0.001086675,0.436931449,0.359782609,0.001433514,0.448944986,130.6363636,-0.635316947,40.23250608,29.83695652,0.27086619,48.03439179,132.8006645,0.559142813,4.339754166,121.2130966,1.467343257,12.89414533,94.25247665,1.147996101,22.81756386,31.05833333,0.072285714,0.138768392,31.27375,-0.059764706,0.380944003,31.23295082,0.021643046,0.766318785,30.60833333,0.006571429,0.041190614,30.794375,-0.030220588,0.175384102,30.34508197,0.025395558,0.547130767,18.686,0.018,0.032863353,18.662,0.003857143,0.02484236,18.8085,-0.012271464,0.309569548,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Male,26,1.71,68,3.7,3.4,5,0.2,12/3/2016 13:34,0.5,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.05,-19.19699916,5.756131587,85.05,-19.19699916,5.756131587,85.05,-19.19699916,5.756131587,31.31,NA,NA,31.31,NA,NA,31.31,NA,NA,33.66,NA,NA,33.66,NA,NA,33.66,NA,NA,21.4,NA,NA,21.4,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 7:45,-1,1,1,10.26923077,-0.005714286,0.193151993,13.21914894,-0.014810245,2.071271834,48.92307692,0.052747253,1.320450584,45.63829787,-0.002164505,6.188527478,0.492307692,-0.006153846,0.543846698,0.934042553,-0.001181086,0.667937476,8.230769231,0.217582418,4.621577042,1.138297872,0.013095402,3.303960035,65.67774086,-1.670959935,3.608204015,67.27081021,-0.246226538,3.734214525,61.96071429,0.18512941,5.632982562,32.30833333,-0.052857143,0.110709831,32.339375,-0.005514706,0.074607305,28.57278689,0.099285034,5.513379221,29.22166667,0.012857143,0.04833908,29.37875,-0.037911765,0.211593163,27.17852459,0.077059228,3.597533802,17.65833333,-0.037428571,0.083046172,17.91,-0.065852941,0.368980578,17.65983607,0.01957377,0.550546673,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 8:38,-0.5,1,1,10.18,0.023515152,0.379473319,10.18,0.023515152,0.379473319,54.5,0.059393939,1.178511302,54.5,0.059393939,1.178511302,0.38,0.023757576,0.518116246,0.38,0.023757576,0.518116246,125.6,8.024242424,135.5476136,125.6,8.024242424,135.5476136,61.84385382,-0.630243559,3.261728136,62.58547486,-0.077842109,3.544414766,59.92376238,0.208386597,6.661741611,30.51666667,-0.053714286,0.102502033,30.684375,-0.031338235,0.155347728,31.42584906,-0.040949847,0.658715049,29.86,-0.064571429,0.126015872,30.06125,-0.0365,0.183080128,30.40396226,-0.005007257,0.529532957,18.95166667,-0.027142857,0.06145459,18.954375,0.001308824,0.051246951,20.98301887,-0.100062893,2.29683778,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 9:03,0.5,0,1,10.94,0.014,0.114017543,10.94,0.014,0.114017543,55.8,0.04,0.447213595,55.8,0.04,0.447213595,1.24,0.024,0.371483512,1.24,0.024,0.371483512,368.8,3.74,29.57532756,368.8,3.74,29.57532756,61.12956811,1.38679457,3.351590092,60.78690344,0.246935285,3.830736143,59.958,0.184181949,3.441530486,30.31833333,-0.064857143,0.162285756,30.561875,-0.040191176,0.217997515,30.5852,-0.013130769,0.179004655,29.91,0.008571429,0.024494897,29.814375,0.016897059,0.085710268,29.7772,0.010676923,0.088436418,19.505,0.054,0.102907726,19.326875,0.033838235,0.165276284,19.1688,0.034169231,0.254743662,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 9:16,0.9,0,1,11.66666667,0.08,0.404145188,11.66666667,0.08,0.404145188,58,0.3,1.732050808,58,0.3,1.732050808,0.4,-1.92E-17,0,0.4,-1.92E-17,0,442.3333333,3.7,18.61003314,442.3333333,3.7,18.61003314,67.65448505,-0.662163649,3.036481761,67.02051282,0.156786785,3.568452521,67.02051282,0.156786785,3.568452521,30.42,0.008571429,0.024494897,30.29692308,0.038901099,0.168443097,30.29692308,0.038901099,0.168443097,30.22,0.036,0.070142712,30.10153846,0.030769231,0.125156313,30.10153846,0.030769231,0.125156313,20.30833333,0.063714286,0.119233664,20.10846154,0.058021978,0.227260722,20.10846154,0.058021978,0.227260722,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 9:42,0.3,0,1,12.8,0.036,0.291547595,12.8,0.036,0.291547595,54.6,-0.12,1.140175425,54.6,-0.12,1.140175425,0.16,0.024,0.219089023,0.16,0.024,0.219089023,513.6,3.34,26.4537332,513.6,3.34,26.4537332,67.72757475,0.251453213,3.174723678,68.18645949,0.108849738,3.204627696,67.66794872,0.095431688,3.237052706,32.12,0.027428571,0.075894664,31.815625,0.071926471,0.388535176,31.41615385,0.075801709,0.601445438,30.39666667,0.086285714,0.180406947,30.35625,0.014735294,0.121483881,30.31230769,0.010126496,0.1121894,23.48833333,0.136285714,0.502371045,22.178125,0.210132353,1.109319423,21.66884615,0.126239316,1.094657305,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 10:45,0.5,0,1,14.08461538,0.027582418,0.538278357,14.08461538,0.027582418,0.538278357,49.61538462,-0.161538462,3.279696671,49.61538462,-0.161538462,3.279696671,0.976923077,0.018681319,0.501919393,0.976923077,0.018681319,0.501919393,454.2307692,-5.352747253,197.1793405,454.2307692,-5.352747253,197.1793405,NA,NA,NA,61.69503546,-1.388334497,4.240869639,64.5715658,-0.018694814,3.532713189,31.22666667,-3.29E-13,0.036147845,31.3375,-0.028882353,0.176314114,31.42557377,0.000544685,0.277935991,31.37666667,-0.029714286,0.102502033,31.031875,0.056544118,0.339611911,30.92196721,0.00502221,0.197398241,29.34,-0.496571429,1.206548797,25.845,0.687735294,3.769744465,23.7057377,0.077650449,2.328826213,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 12:04,-0.3,0,1,16.89166667,0.012517483,0.555073023,16.6,0.0255,0.784674637,40.83333333,0.116083916,3.809875525,41.33333333,0.026428571,3.538899479,1.133333333,0.02,0.53654337,1.08,0.014642857,0.575946426,142.3333333,1.004195804,48.5111671,133.5333333,1.029285714,48.50753501,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.23666667,0.118285714,0.239722061,31.978125,0.045191176,0.259517983,31.62622951,0.01715706,0.350994606,30.36833333,-0.023714286,0.04833908,30.45375,-0.017823529,0.087168419,30.58,-0.003679006,0.133166562,20.09,-2.49E-15,0,20.12,-0.006882353,0.037947332,20.55327869,-0.019041248,0.422795149,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 12:56,-0.8,1,1,17.39,0.036242424,0.578215646,17.39,0.036242424,0.578215646,43.7,-0.136969697,2.263232693,43.7,-0.136969697,2.263232693,1.42,0.026181818,0.557374799,1.42,0.026181818,0.557374799,222.6,2.906666667,176.4484187,222.6,2.906666667,176.4484187,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75666667,-0.058285714,0.120940757,30.8425,-0.017235294,0.10082989,31.41538462,-0.029747289,0.460219306,29.80833333,-0.023714286,0.04833908,29.758125,0.009661765,0.08863549,30.01326923,-0.010686844,0.215586034,20.68333333,-0.094857143,0.180517774,21.04625,-0.056470588,0.328468669,20.64461538,0.01663024,0.388377528,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 13:31,0.2,0,1,18,0.015,0.264575131,18,0.015,0.264575131,41.71428571,-0.092857143,1.253566341,41.71428571,-0.092857143,1.253566341,2.342857143,-0.003571429,0.243975018,2.342857143,-0.003571429,0.243975018,812.7142857,14.50714286,215.7666288,812.7142857,14.50714286,215.7666288,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77666667,0.055428571,0.110211917,30.50875,0.049029412,0.240329635,30.42,0.012915966,0.195974188,29.19333333,-0.069142857,0.142501462,29.3275,-0.027794118,0.146810535,29.50171429,-0.015571429,0.195651036,19.68166667,0.034,0.065853372,19.584375,0.010132353,0.110993618,19.78342857,-0.017165266,0.216766924,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 13:47,0.3,0,1,19.1,0.05,0.264575131,19.1,0.05,0.264575131,40,-0.1,1,40,-0.1,1,1.766666667,0.09,0.450924975,1.766666667,0.09,0.450924975,917.6666667,-5.58E-13,0.577350269,917.6666667,-5.58E-13,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.45333333,-0.016,0.036147845,30.585,-0.022588235,0.123342342,30.585,-0.022588235,0.123342342,28.64166667,0.027142857,0.077567175,28.69125,-0.014029412,0.103658092,28.69125,-0.014029412,0.103658092,20.81,0.042857143,0.082704293,20.531875,0.060985294,0.299337463,20.531875,0.060985294,0.299337463,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 14:25,1.2,0,-1,18.85,-0.025714286,0.358568583,18.85,-0.025714286,0.358568583,39.875,0.021428571,0.83452296,39.875,0.021428571,0.83452296,2.275,0.002857143,0.296407056,2.275,0.002857143,0.296407056,891.25,-1.028571429,12.65757819,891.25,-1.028571429,12.65757819,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.25833333,0.027142857,0.06145459,30.145,0.011205882,0.118377926,30.26947368,-0.00784112,0.142296747,29.00166667,-0.039142857,0.11565754,29.214375,-0.030191176,0.1841727,29.39736842,-0.019592953,0.269691357,21.03833333,0.391714286,0.848396527,20.345625,0.116632353,0.740017736,20.40210526,-0.004582558,0.538080462,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 14:49,0.4,0,1,18.4,-0.012,0.141421356,18.4,-0.012,0.141421356,39,-0.08,0.816496581,39,-0.08,0.816496581,1.9,-0.024,0.2,1.9,-0.024,0.2,858.25,-1.3,8.421203398,858.25,-1.3,8.421203398,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.02833333,0.102571429,0.259493096,31.536875,0.084544118,0.435028256,31.25208333,0.074952174,0.549545102,30.535,0.094571429,0.187376626,30.59875,-0.006441176,0.13681496,30.30708333,0.053221739,0.499508273,21.445,-0.160857143,0.705088647,21.97375,-0.103117647,0.641767092,22.18166667,-0.066,0.651938025,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 15:53,0.3,0,1,18.80833333,0.008461538,0.197522534,18.79230769,0.008021978,0.197743683,39.08333333,0.094405594,2.466441431,39,0.081318681,2.380476143,1.575,0.004685315,0.364629326,1.592307692,0.002197802,0.354639579,777.5,-2.093706294,37.93894617,782.3846154,-2.063736264,40.36817736,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.36,0.042857143,0.088317609,31.3125,0.011794118,0.082502525,30.84967213,0.011803808,0.420400473,31.76,0.022285714,0.050199602,31.715,0.008294118,0.05585696,31.66229508,0.00137652,0.112300096,20.49833333,-0.034,0.065853372,20.505625,-0.006338235,0.075008333,20.73213115,-0.00572184,0.198411313,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 16:59,-0.6,1,1,17.96666667,0.007272727,0.299494524,18.01538462,0.001538462,0.336269123,42.66666667,-0.012587413,1.61432977,42.69230769,-0.012087912,1.548365557,1.25,-0.019160839,0.574456265,1.292307692,-0.018681319,0.570761974,612,-2.917482518,52.68430851,619.3846154,-2.925274725,57.03732471,62.43521595,0.472676069,9.892419103,59.13762486,0.518452274,6.658239216,59.15166341,0.351873445,6.419965504,30.09,-0.102285714,0.193390796,30.31625,-0.041088235,0.217925828,30.69131148,-0.020537282,0.423389007,29.6,-0.116,0.217899059,29.964375,-0.053926471,0.341876562,30.57163934,-0.029189847,0.565249739,19.88166667,-0.189428571,0.355382423,20.504375,-0.066867647,0.70316398,20.31704918,-0.001013221,0.81248045,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Male,25,1.85,86,2.9,2,5,0.5,4/3/2017 17:46,-0.2,0,1,18,-0.019333333,0.26925824,18,-0.019333333,0.26925824,49.11111111,0.113333333,3.018461713,49.11111111,0.113333333,3.018461713,1.133333333,-0.004,0.316227766,1.133333333,-0.004,0.316227766,431.4444444,-4.206666667,58.36332562,431.4444444,-4.206666667,58.36332562,52.29328622,0.228284185,1.525965854,58.35447339,-1.208319817,6.350678882,59.34939329,-0.023682898,6.396149323,30.00833333,0.016857143,0.04833908,30.06,-0.028558824,0.252296122,30.02978723,0.006926457,0.252168761,29.79666667,0.029714286,0.058195074,29.62875,0.031647059,0.156455531,29.38425532,0.009517808,0.246062423,20.09,-2.49E-15,0,20.3675,-0.077147059,0.449095387,20.47297872,0.021298566,0.827402733,NA,NA,NA,NA,NA,NA,NA,NA,NA
